ScoreEval,Method,Score,BaseDep,BaseDist,EvalDate
Variogram,ScoreOptEIn,230626.6911299631,gaussian,independent,2019-12-28
Variogram,ScoreOptV,38004.97843219752,gaussian,independent,2019-12-28
Variogram,ScoreOptVIn,210203.59906905916,gaussian,independent,2019-12-28
Energy,Base,31.52750259209909,gaussian,joint,2019-12-28
Energy,BottomUp,24.905329359345792,gaussian,joint,2019-12-28
Energy,JPP,54.173591675184305,gaussian,joint,2019-12-28
Energy,BTTH,43.05676209903287,gaussian,joint,2019-12-28
Energy,OLS,29.52705562799013,gaussian,joint,2019-12-28
Energy,WLS,25.93596732622456,gaussian,joint,2019-12-28
Energy,MinTSam,32.870853297143555,gaussian,joint,2019-12-28
Energy,MinTShr,32.985799095906856,gaussian,joint,2019-12-28
Energy,ScoreOptE,31.282378641894443,gaussian,joint,2019-12-28
Energy,ScoreOptEIn,27.47944957280351,gaussian,joint,2019-12-28
Energy,ScoreOptV,30.92385616141759,gaussian,joint,2019-12-28
Energy,ScoreOptVIn,27.63738225130767,gaussian,joint,2019-12-28
Variogram,Base,45220.16164255261,gaussian,joint,2019-12-28
Variogram,BottomUp,28958.274932763943,gaussian,joint,2019-12-28
Variogram,JPP,31306.553194951895,gaussian,joint,2019-12-28
Variogram,BTTH,26048.738859838428,gaussian,joint,2019-12-28
Variogram,OLS,38592.40671198481,gaussian,joint,2019-12-28
Variogram,WLS,31402.924025345652,gaussian,joint,2019-12-28
Variogram,MinTSam,37286.527792125285,gaussian,joint,2019-12-28
Variogram,MinTShr,37381.160345256154,gaussian,joint,2019-12-28
Variogram,ScoreOptE,42250.85354109859,gaussian,joint,2019-12-28
Variogram,ScoreOptEIn,27021.39586702927,gaussian,joint,2019-12-28
Variogram,ScoreOptV,41242.799333306495,gaussian,joint,2019-12-28
Variogram,ScoreOptVIn,27051.472272163766,gaussian,joint,2019-12-28
Energy,Base,31.84757669219193,bootstrap,independent,2019-12-28
Energy,BottomUp,24.10082430228024,bootstrap,independent,2019-12-28
Energy,JPP,53.08119919621029,bootstrap,independent,2019-12-28
Energy,BTTH,44.62717439367359,bootstrap,independent,2019-12-28
Energy,OLS,30.593162662252002,bootstrap,independent,2019-12-28
Energy,WLS,26.65910558924388,bootstrap,independent,2019-12-28
Energy,MinTSam,29.650838903432003,bootstrap,independent,2019-12-28
Energy,MinTShr,32.10550992924278,bootstrap,independent,2019-12-28
Energy,ScoreOptE,31.387521594237153,bootstrap,independent,2019-12-28
Energy,ScoreOptEIn,27.684320012084715,bootstrap,independent,2019-12-28
Energy,ScoreOptV,30.265552287408745,bootstrap,independent,2019-12-28
Energy,ScoreOptVIn,26.838808869358047,bootstrap,independent,2019-12-28
Variogram,Base,44866.64612891749,bootstrap,independent,2019-12-28
Variogram,BottomUp,27479.85605414467,bootstrap,independent,2019-12-28
Variogram,JPP,30444.863920945143,bootstrap,independent,2019-12-28
Variogram,BTTH,26031.401258948226,bootstrap,independent,2019-12-28
Variogram,OLS,38223.91423621344,bootstrap,independent,2019-12-28
Variogram,WLS,30532.42464073131,bootstrap,independent,2019-12-28
Variogram,MinTSam,36256.28691807574,bootstrap,independent,2019-12-28
Variogram,MinTShr,36553.35636454004,bootstrap,independent,2019-12-28
Variogram,ScoreOptE,39695.01335616941,bootstrap,independent,2019-12-28
Variogram,ScoreOptEIn,28074.99113687534,bootstrap,independent,2019-12-28
Variogram,ScoreOptV,38345.45180619975,bootstrap,independent,2019-12-28
Variogram,ScoreOptVIn,26968.92824481011,bootstrap,independent,2019-12-28
Energy,Base,31.39949225155965,bootstrap,joint,2019-12-28
Energy,BottomUp,23.896076943527977,bootstrap,joint,2019-12-28
Energy,JPP,53.164988645784696,bootstrap,joint,2019-12-28
Energy,BTTH,44.93592025587528,bootstrap,joint,2019-12-28
Energy,OLS,29.43802467243533,bootstrap,joint,2019-12-28
Energy,WLS,25.377280517849506,bootstrap,joint,2019-12-28
Energy,MinTSam,32.339728300787726,bootstrap,joint,2019-12-28
Energy,MinTShr,32.70288793245639,bootstrap,joint,2019-12-28
Energy,ScoreOptE,30.83979333802124,bootstrap,joint,2019-12-28
Energy,ScoreOptEIn,28.480605068525033,bootstrap,joint,2019-12-28
Energy,ScoreOptV,31.094920734037547,bootstrap,joint,2019-12-28
Energy,ScoreOptVIn,28.61775218576619,bootstrap,joint,2019-12-28
Variogram,Base,44855.52258402203,bootstrap,joint,2019-12-28
Variogram,BottomUp,27611.41902798935,bootstrap,joint,2019-12-28
Variogram,JPP,30510.43114255682,bootstrap,joint,2019-12-28
Variogram,BTTH,25614.761997547754,bootstrap,joint,2019-12-28
Variogram,OLS,38136.05744723836,bootstrap,joint,2019-12-28
Variogram,WLS,30577.92839792662,bootstrap,joint,2019-12-28
Variogram,MinTSam,36074.56830319076,bootstrap,joint,2019-12-28
Variogram,MinTShr,36529.65492248853,bootstrap,joint,2019-12-28
Variogram,ScoreOptE,37164.088661439244,bootstrap,joint,2019-12-28
Variogram,ScoreOptEIn,28824.88538545866,bootstrap,joint,2019-12-28
Variogram,ScoreOptV,37093.32124305367,bootstrap,joint,2019-12-28
Variogram,ScoreOptVIn,28363.234600552114,bootstrap,joint,2019-12-28
Energy,Base,137.18522386105204,gaussian,independent,2019-12-29
Energy,BottomUp,123.28365345242219,gaussian,independent,2019-12-29
Energy,JPP,414.64906328249725,gaussian,independent,2019-12-29
Energy,BTTH,346.3830449364999,gaussian,independent,2019-12-29
Energy,OLS,106.24214958633506,gaussian,independent,2019-12-29
Energy,WLS,98.13730070788264,gaussian,independent,2019-12-29
Energy,MinTSam,90.38492485406186,gaussian,independent,2019-12-29
Energy,MinTShr,67.50416076696382,gaussian,independent,2019-12-29
Energy,ScoreOptE,44.10574844634915,gaussian,independent,2019-12-29
Energy,ScoreOptEIn,74.20682380456752,gaussian,independent,2019-12-29
Energy,ScoreOptV,46.21767417530026,gaussian,independent,2019-12-29
Energy,ScoreOptVIn,75.67532651102087,gaussian,independent,2019-12-29
Variogram,Base,789229.8362998602,gaussian,independent,2019-12-29
Variogram,BottomUp,711550.7694834116,gaussian,independent,2019-12-29
Variogram,JPP,488414.70935898396,gaussian,independent,2019-12-29
Variogram,BTTH,593531.8175387299,gaussian,independent,2019-12-29
Variogram,OLS,488386.4374031406,gaussian,independent,2019-12-29
Variogram,WLS,471358.1383626922,gaussian,independent,2019-12-29
Variogram,MinTSam,230218.56688677994,gaussian,independent,2019-12-29
Variogram,MinTShr,150477.84191750566,gaussian,independent,2019-12-29
Variogram,ScoreOptE,76726.19313570406,gaussian,independent,2019-12-29
Variogram,ScoreOptEIn,247659.07271206754,gaussian,independent,2019-12-29
Variogram,ScoreOptV,77248.121578078,gaussian,independent,2019-12-29
Variogram,ScoreOptVIn,252924.9797894634,gaussian,independent,2019-12-29
Energy,Base,39.9483770542458,gaussian,joint,2019-12-29
Energy,BottomUp,30.219895729150966,gaussian,joint,2019-12-29
Energy,JPP,62.23261075206477,gaussian,joint,2019-12-29
Energy,BTTH,55.447881619974794,gaussian,joint,2019-12-29
Energy,OLS,39.339803715241416,gaussian,joint,2019-12-29
Energy,WLS,34.40773477549204,gaussian,joint,2019-12-29
Energy,MinTSam,44.51909609784578,gaussian,joint,2019-12-29
Energy,MinTShr,44.83273533948214,gaussian,joint,2019-12-29
Energy,ScoreOptE,35.49276506848327,gaussian,joint,2019-12-29
Energy,ScoreOptEIn,42.50118824505998,gaussian,joint,2019-12-29
Energy,ScoreOptV,34.871387388390474,gaussian,joint,2019-12-29
Energy,ScoreOptVIn,45.76842634807796,gaussian,joint,2019-12-29
Variogram,Base,57616.35404519437,gaussian,joint,2019-12-29
Variogram,BottomUp,37961.384828506794,gaussian,joint,2019-12-29
Variogram,JPP,43393.78076276139,gaussian,joint,2019-12-29
Variogram,BTTH,38100.39296769252,gaussian,joint,2019-12-29
Variogram,OLS,49710.957661505905,gaussian,joint,2019-12-29
Variogram,WLS,43177.674647412714,gaussian,joint,2019-12-29
Variogram,MinTSam,51982.461235099545,gaussian,joint,2019-12-29
Variogram,MinTShr,53145.795773782585,gaussian,joint,2019-12-29
Variogram,ScoreOptE,55298.67714940614,gaussian,joint,2019-12-29
Variogram,ScoreOptEIn,50887.55638382155,gaussian,joint,2019-12-29
Variogram,ScoreOptV,52677.619056908145,gaussian,joint,2019-12-29
Variogram,ScoreOptVIn,56844.71327813268,gaussian,joint,2019-12-29
Energy,Base,39.96110304229114,bootstrap,independent,2019-12-29
Energy,BottomUp,30.07016559611723,bootstrap,independent,2019-12-29
Energy,JPP,61.1392282328389,bootstrap,independent,2019-12-29
Energy,BTTH,50.79492956931193,bootstrap,independent,2019-12-29
Energy,OLS,40.591584404233,bootstrap,independent,2019-12-29
Energy,WLS,36.13884163375686,bootstrap,independent,2019-12-29
Energy,MinTSam,40.848485000971856,bootstrap,independent,2019-12-29
Energy,MinTShr,43.9880618956259,bootstrap,independent,2019-12-29
Energy,ScoreOptE,37.90313692040604,bootstrap,independent,2019-12-29
Energy,ScoreOptEIn,42.538434675623265,bootstrap,independent,2019-12-29
Energy,ScoreOptV,35.872091167482274,bootstrap,independent,2019-12-29
Energy,ScoreOptVIn,45.59014904295558,bootstrap,independent,2019-12-29
Variogram,Base,56001.9886493459,bootstrap,independent,2019-12-29
Variogram,BottomUp,35456.15327827297,bootstrap,independent,2019-12-29
Variogram,JPP,41537.2556462768,bootstrap,independent,2019-12-29
Variogram,BTTH,30264.75803596644,bootstrap,independent,2019-12-29
Variogram,OLS,48457.30393087671,bootstrap,independent,2019-12-29
Variogram,WLS,41368.86021199189,bootstrap,independent,2019-12-29
Variogram,MinTSam,50366.6738818573,bootstrap,independent,2019-12-29
Variogram,MinTShr,51616.23301273537,bootstrap,independent,2019-12-29
Variogram,ScoreOptE,57418.78093339778,bootstrap,independent,2019-12-29
Variogram,ScoreOptEIn,50959.43308265327,bootstrap,independent,2019-12-29
Variogram,ScoreOptV,52877.296728198526,bootstrap,independent,2019-12-29
Variogram,ScoreOptVIn,57368.6704146443,bootstrap,independent,2019-12-29
Energy,Base,39.5101327338852,bootstrap,joint,2019-12-29
Energy,BottomUp,29.346512345115606,bootstrap,joint,2019-12-29
Energy,JPP,61.34361636317002,bootstrap,joint,2019-12-29
Energy,BTTH,52.68408179800055,bootstrap,joint,2019-12-29
Energy,OLS,38.90938696145372,bootstrap,joint,2019-12-29
Energy,WLS,33.816952885583895,bootstrap,joint,2019-12-29
Energy,MinTSam,43.868862179064045,bootstrap,joint,2019-12-29
Energy,MinTShr,44.36569141789597,bootstrap,joint,2019-12-29
Energy,ScoreOptE,34.36209259479648,bootstrap,joint,2019-12-29
Energy,ScoreOptEIn,43.32412630709073,bootstrap,joint,2019-12-29
Energy,ScoreOptV,34.59743333745912,bootstrap,joint,2019-12-29
Energy,ScoreOptVIn,44.53047461782814,bootstrap,joint,2019-12-29
Variogram,Base,56315.08143346639,bootstrap,joint,2019-12-29
Variogram,BottomUp,36217.45807198435,bootstrap,joint,2019-12-29
Variogram,JPP,41920.005263816885,bootstrap,joint,2019-12-29
Variogram,BTTH,29478.53521552335,bootstrap,joint,2019-12-29
Variogram,OLS,48473.866301953196,bootstrap,joint,2019-12-29
Variogram,WLS,41640.098853888856,bootstrap,joint,2019-12-29
Variogram,MinTSam,50013.720248407706,bootstrap,joint,2019-12-29
Variogram,MinTShr,51486.61519011343,bootstrap,joint,2019-12-29
Variogram,ScoreOptE,50472.45558176741,bootstrap,joint,2019-12-29
Variogram,ScoreOptEIn,51956.264850803425,bootstrap,joint,2019-12-29
Variogram,ScoreOptV,50476.87940790242,bootstrap,joint,2019-12-29
Variogram,ScoreOptVIn,54999.30005852152,bootstrap,joint,2019-12-29
Energy,Base,131.91308878977011,gaussian,independent,2019-12-30
Energy,BottomUp,106.52312606718014,gaussian,independent,2019-12-30
Energy,JPP,363.29106065714785,gaussian,independent,2019-12-30
Energy,BTTH,294.5159607440257,gaussian,independent,2019-12-30
Energy,OLS,102.85278265213654,gaussian,independent,2019-12-30
Energy,WLS,93.73630163999329,gaussian,independent,2019-12-30
Energy,MinTSam,81.45163851476727,gaussian,independent,2019-12-30
Energy,MinTShr,60.832245356809,gaussian,independent,2019-12-30
Energy,ScoreOptE,74.3786927361137,gaussian,independent,2019-12-30
Energy,ScoreOptEIn,69.07612397765692,gaussian,independent,2019-12-30
Energy,ScoreOptV,68.95574977946667,gaussian,independent,2019-12-30
Energy,ScoreOptVIn,70.55548164305245,gaussian,independent,2019-12-30
Variogram,Base,565118.3699900908,gaussian,independent,2019-12-30
Variogram,BottomUp,478397.76133306784,gaussian,independent,2019-12-30
Variogram,JPP,323335.99179118086,gaussian,independent,2019-12-30
Variogram,BTTH,464537.2449458426,gaussian,independent,2019-12-30
Variogram,OLS,358957.3873310769,gaussian,independent,2019-12-30
Variogram,WLS,347079.24639684166,gaussian,independent,2019-12-30
Variogram,MinTSam,167885.35688842024,gaussian,independent,2019-12-30
Variogram,MinTShr,108822.29449472149,gaussian,independent,2019-12-30
Variogram,ScoreOptE,165797.93969054485,gaussian,independent,2019-12-30
Variogram,ScoreOptEIn,169572.32136333882,gaussian,independent,2019-12-30
Variogram,ScoreOptV,163641.95372108606,gaussian,independent,2019-12-30
Variogram,ScoreOptVIn,163144.51445877983,gaussian,independent,2019-12-30
Energy,Base,55.98155489582737,gaussian,joint,2019-12-30
Energy,BottomUp,47.56526451534561,gaussian,joint,2019-12-30
Energy,JPP,71.4750272615587,gaussian,joint,2019-12-30
Energy,BTTH,67.6999930045077,gaussian,joint,2019-12-30
Energy,OLS,56.08588195733173,gaussian,joint,2019-12-30
Energy,WLS,52.608957432774126,gaussian,joint,2019-12-30
Energy,MinTSam,60.95959472738076,gaussian,joint,2019-12-30
Energy,MinTShr,61.978434511007194,gaussian,joint,2019-12-30
Energy,ScoreOptE,94.8633767013997,gaussian,joint,2019-12-30
Energy,ScoreOptEIn,55.70087754156285,gaussian,joint,2019-12-30
Energy,ScoreOptV,99.69375804850378,gaussian,joint,2019-12-30
Energy,ScoreOptVIn,58.145578109950584,gaussian,joint,2019-12-30
Variogram,Base,94179.14672205146,gaussian,joint,2019-12-30
Variogram,BottomUp,75087.1314231061,gaussian,joint,2019-12-30
Variogram,JPP,83085.40747433949,gaussian,joint,2019-12-30
Variogram,BTTH,88901.75986360494,gaussian,joint,2019-12-30
Variogram,OLS,88456.32307112178,gaussian,joint,2019-12-30
Variogram,WLS,82502.477314721,gaussian,joint,2019-12-30
Variogram,MinTSam,97931.09912895692,gaussian,joint,2019-12-30
Variogram,MinTShr,99331.20437720828,gaussian,joint,2019-12-30
Variogram,ScoreOptE,222527.6657672413,gaussian,joint,2019-12-30
Variogram,ScoreOptEIn,85612.81522587987,gaussian,joint,2019-12-30
Variogram,ScoreOptV,247745.4082040076,gaussian,joint,2019-12-30
Variogram,ScoreOptVIn,91868.65313479562,gaussian,joint,2019-12-30
Energy,Base,56.17316401513568,bootstrap,independent,2019-12-30
Energy,BottomUp,46.874966666876794,bootstrap,independent,2019-12-30
Energy,JPP,71.7275526890598,bootstrap,independent,2019-12-30
Energy,BTTH,70.30984061926449,bootstrap,independent,2019-12-30
Energy,OLS,57.7886242123618,bootstrap,independent,2019-12-30
Energy,WLS,54.888891492613894,bootstrap,independent,2019-12-30
Energy,MinTSam,57.91526924228184,bootstrap,independent,2019-12-30
Energy,MinTShr,61.51404396787436,bootstrap,independent,2019-12-30
Energy,ScoreOptE,93.64562863094325,bootstrap,independent,2019-12-30
Energy,ScoreOptEIn,56.84349333378275,bootstrap,independent,2019-12-30
Energy,ScoreOptV,105.27295593295825,bootstrap,independent,2019-12-30
Energy,ScoreOptVIn,56.376947197074884,bootstrap,independent,2019-12-30
Variogram,Base,94859.90785723558,bootstrap,independent,2019-12-30
Variogram,BottomUp,76647.31990753359,bootstrap,independent,2019-12-30
Variogram,JPP,84261.72893835584,bootstrap,independent,2019-12-30
Variogram,BTTH,94941.9357600661,bootstrap,independent,2019-12-30
Variogram,OLS,89734.14345141372,bootstrap,independent,2019-12-30
Variogram,WLS,83867.06851829549,bootstrap,independent,2019-12-30
Variogram,MinTSam,97789.07737758763,bootstrap,independent,2019-12-30
Variogram,MinTShr,99469.85416639318,bootstrap,independent,2019-12-30
Variogram,ScoreOptE,204667.9906690464,bootstrap,independent,2019-12-30
Variogram,ScoreOptEIn,89289.97146459098,bootstrap,independent,2019-12-30
Variogram,ScoreOptV,260751.65584264323,bootstrap,independent,2019-12-30
Variogram,ScoreOptVIn,89203.38410199937,bootstrap,independent,2019-12-30
Energy,Base,56.356216763024825,bootstrap,joint,2019-12-30
Energy,BottomUp,48.13919110551095,bootstrap,joint,2019-12-30
Energy,JPP,71.73570319153244,bootstrap,joint,2019-12-30
Energy,BTTH,66.93692956546509,bootstrap,joint,2019-12-30
Energy,OLS,56.49997507730378,bootstrap,joint,2019-12-30
Energy,WLS,53.23817567090448,bootstrap,joint,2019-12-30
Energy,MinTSam,61.12101435667512,bootstrap,joint,2019-12-30
Energy,MinTShr,62.22301288557239,bootstrap,joint,2019-12-30
Energy,ScoreOptE,94.68234681724405,bootstrap,joint,2019-12-30
Energy,ScoreOptEIn,55.42193855924297,bootstrap,joint,2019-12-30
Energy,ScoreOptV,103.66477226506467,bootstrap,joint,2019-12-30
Energy,ScoreOptVIn,56.475386821983356,bootstrap,joint,2019-12-30
Variogram,Base,94784.69236539729,bootstrap,joint,2019-12-30
Variogram,BottomUp,76513.52665020562,bootstrap,joint,2019-12-30
Variogram,JPP,84194.69322520412,bootstrap,joint,2019-12-30
Variogram,BTTH,84055.1651838314,bootstrap,joint,2019-12-30
Variogram,OLS,89194.60061845051,bootstrap,joint,2019-12-30
Variogram,WLS,83618.67128611723,bootstrap,joint,2019-12-30
Variogram,MinTSam,98314.22293211415,bootstrap,joint,2019-12-30
Variogram,MinTShr,99743.38136877674,bootstrap,joint,2019-12-30
Variogram,ScoreOptE,221231.5234324044,bootstrap,joint,2019-12-30
Variogram,ScoreOptEIn,84917.76538424082,bootstrap,joint,2019-12-30
Variogram,ScoreOptV,262165.3807569712,bootstrap,joint,2019-12-30
Variogram,ScoreOptVIn,87845.10442339802,bootstrap,joint,2019-12-30
Energy,Base,127.13834403455975,gaussian,independent,2019-12-31
Energy,BottomUp,103.8269796996696,gaussian,independent,2019-12-31
Energy,JPP,359.55579628664697,gaussian,independent,2019-12-31
Energy,BTTH,335.6167102605947,gaussian,independent,2019-12-31
Energy,OLS,98.24375902276411,gaussian,independent,2019-12-31
Energy,WLS,90.22209278272238,gaussian,independent,2019-12-31
Energy,MinTSam,66.75727052000319,gaussian,independent,2019-12-31
Energy,MinTShr,54.68298618771954,gaussian,independent,2019-12-31
Energy,ScoreOptE,29.352938235483037,gaussian,independent,2019-12-31
Energy,ScoreOptEIn,64.98711779883527,gaussian,independent,2019-12-31
Energy,ScoreOptV,26.597423788222926,gaussian,independent,2019-12-31
Energy,ScoreOptVIn,63.37504067008216,gaussian,independent,2019-12-31
Variogram,Base,766501.69177562394,gaussian,independent,2019-12-31
Variogram,BottomUp,659376.7001504661,gaussian,independent,2019-12-31
Variogram,JPP,503110.54512832867,gaussian,independent,2019-12-31
Variogram,BTTH,962333.5979564232,gaussian,independent,2019-12-31
Variogram,OLS,458830.467964639,gaussian,independent,2019-12-31
Variogram,WLS,448008.34396461974,gaussian,independent,2019-12-31
Variogram,MinTSam,201514.95668727698,gaussian,independent,2019-12-31
Variogram,MinTShr,117155.664812266,gaussian,independent,2019-12-31
Variogram,ScoreOptE,34091.93226103923,gaussian,independent,2019-12-31
Variogram,ScoreOptEIn,215168.73357070354,gaussian,independent,2019-12-31
Variogram,ScoreOptV,16003.074827709785,gaussian,independent,2019-12-31
Variogram,ScoreOptVIn,188147.59798621116,gaussian,independent,2019-12-31
Energy,Base,48.647270784160746,gaussian,joint,2019-12-31
Energy,BottomUp,40.20813934672441,gaussian,joint,2019-12-31
Energy,JPP,62.43441366226081,gaussian,joint,2019-12-31
Energy,BTTH,67.63002083431527,gaussian,joint,2019-12-31
Energy,OLS,46.10335770246631,gaussian,joint,2019-12-31
Energy,WLS,44.14332947407649,gaussian,joint,2019-12-31
Energy,MinTSam,60.570227039539695,gaussian,joint,2019-12-31
Energy,MinTShr,58.34656749155888,gaussian,joint,2019-12-31
